Info 0    [10:07:41.092] Starting TS Server
Info 324  [10:09:56.429] Different program with same set of files:: structureIsReused:: 2
Info 325  [10:09:56.430] getCompletionData: Get current token: 0.01828400045633316
Info 326  [10:09:56.430] getCompletionData: Is inside comment: 0.04942299984395504
Info 327  [10:09:56.430] getCompletionData: Get previous token 1: 0.041536999866366386
Info 328  [10:09:56.430] getCompletionsAtPosition: isCompletionListBlocker: 0.005230000242590904
Info 329  [10:09:56.433] getCompletionData: Semantic work: 2.8738200003281236
Info 330  [10:09:56.437] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.914551000110805
Info 331  [10:09:58.083] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 332  [10:09:58.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false Elapsed: 17.14914599992335ms
Info 333  [10:09:58.101] Different program with same set of files:: structureIsReused:: 2
Info 334  [10:09:58.947] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 335  [10:09:58.966] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false Elapsed: 19.04830799996853ms
Info 336  [10:09:58.966] Different program with same set of files:: structureIsReused:: 2
Info 337  [10:09:59.825] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 338  [10:09:59.838] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false Elapsed: 13.580381999723613ms
Info 339  [10:09:59.838] Different program with same set of files:: structureIsReused:: 2
Info 340  [10:09:59.840] getCompletionData: Get current token: 0.02279300056397915
Info 341  [10:09:59.840] getCompletionData: Is inside comment: 0.03857199940830469
Info 342  [10:09:59.840] getCompletionData: Get previous token 1: 0.02990600001066923
Info 343  [10:09:59.840] getCompletionData: Get previous token 2: 0.04639699961990118
Info 344  [10:09:59.840] getCompletionsAtPosition: isCompletionListBlocker: 0.015848999843001366
Info 345  [10:09:59.844] collectAutoImports: starting, not resolving module specifiers
Info 346  [10:09:59.844] collectAutoImports: module specifier cache size: 21
Info 347  [10:09:59.854] getSymbolToExportInfoMap: cache hit
Info 348  [10:09:59.868] collectAutoImports: done in 23.956104000099003 ms
Info 349  [10:09:59.868] getCompletionData: Semantic work: 27.996984000317752
Info 350  [10:09:59.880] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.19189800042659
Info 351  [10:10:00.232] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 352  [10:10:00.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false Elapsed: 18.698842999525368ms
Info 353  [10:10:00.251] Different program with same set of files:: structureIsReused:: 2
Info 354  [10:10:00.253] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 355  [10:10:00.274] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 31 structureChanged: false Elapsed: 20.612072000280023ms
Info 356  [10:10:00.274] Different program with same set of files:: structureIsReused:: 2
Info 357  [10:10:00.447] getCompletionData: Get current token: 0.018794999457895756
Info 358  [10:10:00.447] getCompletionData: Is inside comment: 0.052729000337421894
Info 359  [10:10:00.447] getCompletionData: Get previous token 1: 0.04350200016051531
Info 360  [10:10:00.447] getCompletionsAtPosition: isCompletionListBlocker: 0.0045079998672008514
Info 361  [10:10:00.449] getCompletionData: Semantic work: 1.3004390001296997
Info 362  [10:10:00.449] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04174800030887127
Info 363  [10:10:00.452] getCompletionData: Get current token: 0.01764299999922514
Info 364  [10:10:00.452] getCompletionData: Is inside comment: 0.05488299950957298
Info 365  [10:10:00.452] getCompletionData: Get previous token 1: 0.04355200007557869
Info 366  [10:10:00.452] getCompletionsAtPosition: isCompletionListBlocker: 0.005189999938011169
Info 367  [10:10:00.452] getCompletionData: Semantic work: 0.06431000027805567
Info 368  [10:10:00.452] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.029013999737799168
Info 369  [10:10:00.523] getCompletionData: Get current token: 0.0119420001283288
Info 370  [10:10:00.523] getCompletionData: Is inside comment: 0.033793000504374504
Info 371  [10:10:00.523] getCompletionData: Get previous token 1: 0.028974000364542007
Info 372  [10:10:00.523] getCompletionsAtPosition: isCompletionListBlocker: 0.004789000377058983
Info 373  [10:10:00.524] getCompletionData: Semantic work: 0.06635499931871891
Info 374  [10:10:00.524] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.032961999997496605
Info 375  [10:10:00.546] getCompletionData: Get current token: 0.01114100031554699
Info 376  [10:10:00.546] getCompletionData: Is inside comment: 0.03923300001770258
Info 377  [10:10:00.546] getCompletionData: Get previous token 1: 0.023725000210106373
Info 378  [10:10:00.546] getCompletionsAtPosition: isCompletionListBlocker: 0.004649000242352486
Info 379  [10:10:00.546] getCompletionData: Semantic work: 0.1001979997381568
Info 380  [10:10:00.547] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03160899970680475
Info 381  [10:10:01.709] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 382  [10:10:01.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 32 structureChanged: false Elapsed: 12.378517999313772ms
Info 383  [10:10:01.721] Different program with same set of files:: structureIsReused:: 2
Info 384  [10:10:01.722] getCompletionData: Get current token: 0.027281000278890133
Info 385  [10:10:01.722] getCompletionData: Is inside comment: 0.04833099991083145
Info 386  [10:10:01.722] getCompletionData: Get previous token 1: 0.03143899980932474
Info 387  [10:10:01.722] getCompletionData: Get previous token 2: 0.047919999808073044
Info 388  [10:10:01.722] getCompletionsAtPosition: isCompletionListBlocker: 0.0046689994633197784
Info 389  [10:10:01.723] getCompletionData: Semantic work: 0.7921860003843904
Info 390  [10:10:01.723] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02155999932438135
Info 391  [10:10:01.726] getCompletionData: Get current token: 0.00940799992531538
Info 392  [10:10:01.726] getCompletionData: Is inside comment: 0.019927000626921654
Info 393  [10:10:01.726] getCompletionData: Get previous token 1: 0.015780000016093254
Info 394  [10:10:01.726] getCompletionData: Get previous token 2: 0.019246000796556473
Info 395  [10:10:01.726] getCompletionsAtPosition: isCompletionListBlocker: 0.002615000121295452
Info 396  [10:10:01.726] getCompletionData: Semantic work: 0.0575979994609952
Info 397  [10:10:01.726] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.022130999714136124
Info 398  [10:10:01.768] getCompletionData: Get current token: 0.012663000263273716
Info 399  [10:10:01.768] getCompletionData: Is inside comment: 0.02214200049638748
Info 400  [10:10:01.768] getCompletionData: Get previous token 1: 0.016280999407172203
Info 401  [10:10:01.768] getCompletionData: Get previous token 2: 0.022312000393867493
Info 402  [10:10:01.768] getCompletionsAtPosition: isCompletionListBlocker: 0.002965000458061695
Info 403  [10:10:01.768] getCompletionData: Semantic work: 0.04781999997794628
Info 404  [10:10:01.768] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.024174999445676804
Info 405  [10:10:01.791] getCompletionData: Get current token: 0.01029999926686287
Info 406  [10:10:01.791] getCompletionData: Is inside comment: 0.019166000187397003
Info 407  [10:10:01.791] getCompletionData: Get previous token 1: 0.015709999948740005
Info 408  [10:10:01.791] getCompletionData: Get previous token 2: 0.018725000321865082
Info 409  [10:10:01.791] getCompletionsAtPosition: isCompletionListBlocker: 0.004428999498486519
Info 410  [10:10:01.791] getCompletionData: Semantic work: 0.11597800068557262
Info 411  [10:10:01.791] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.036038000136613846
Info 412  [10:10:03.070] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 413  [10:10:03.079] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 33 structureChanged: false Elapsed: 9.235212000086904ms
Info 414  [10:10:03.079] Different program with same set of files:: structureIsReused:: 2
Info 415  [10:11:47.765] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 416  [10:11:47.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false Elapsed: 17.762245999649167ms
Info 417  [10:11:47.783] Different program with same set of files:: structureIsReused:: 2
Info 418  [10:11:48.072] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [10:11:48.096] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false Elapsed: 24.529279000125825ms
Info 420  [10:11:48.096] Different program with same set of files:: structureIsReused:: 2
Info 421  [10:12:01.247] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 422  [10:12:01.262] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false Elapsed: 15.564524000510573ms
Info 423  [10:12:01.262] Different program with same set of files:: structureIsReused:: 2
Info 424  [10:12:01.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 425  [10:12:01.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false Elapsed: 14.757880999706686ms
Info 426  [10:12:01.584] Different program with same set of files:: structureIsReused:: 2
Info 427  [10:12:12.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 428  [10:12:12.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false Elapsed: 15.436645000241697ms
Info 429  [10:12:12.020] Different program with same set of files:: structureIsReused:: 2
Info 430  [10:12:12.741] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 431  [10:12:12.758] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false Elapsed: 16.020820000208914ms
Info 432  [10:12:12.758] Different program with same set of files:: structureIsReused:: 2
Info 433  [10:12:14.569] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 434  [10:12:14.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false Elapsed: 9.399411000311375ms
Info 435  [10:12:14.578] Different program with same set of files:: structureIsReused:: 2
Info 436  [10:12:15.097] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 437  [10:12:15.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false Elapsed: 15.976084999740124ms
Info 438  [10:12:15.113] Different program with same set of files:: structureIsReused:: 2
Info 439  [10:12:29.441] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 440  [10:12:29.465] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false Elapsed: 24.467573000118136ms
Info 441  [10:12:29.465] Different program with same set of files:: structureIsReused:: 2
Info 442  [10:12:37.724] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 443  [10:12:37.744] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false Elapsed: 19.72563900053501ms
Info 444  [10:12:37.744] Different program with same set of files:: structureIsReused:: 2
Info 445  [10:12:39.834] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 446  [10:12:39.851] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false Elapsed: 17.050711000338197ms
Info 447  [10:12:39.851] Different program with same set of files:: structureIsReused:: 2
Info 448  [10:12:39.856] getCompletionData: Get current token: 0.0362179996445775
Info 449  [10:12:39.856] getCompletionData: Is inside comment: 0.00952799990773201
Info 450  [10:12:39.856] getCompletionData: Get previous token 1: 0.08165299985557795
Info 451  [10:12:39.856] getCompletionData: Get previous token 2: 0.08961800020188093
Info 452  [10:12:39.857] getCompletionsAtPosition: isCompletionListBlocker: 0.2978690005838871
Info 453  [10:12:39.858] getCompletionData: Semantic work: 1.2945980001240969
Info 454  [10:12:39.860] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.535469999536872
Info 455  [10:12:41.625] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 456  [10:12:41.639] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 13.555907000787556ms
Info 457  [10:12:41.639] Different program with same set of files:: structureIsReused:: 2
Info 458  [10:12:41.640] getCompletionData: Get current token: 0.0237849997356534
Info 459  [10:12:41.640] getCompletionData: Is inside comment: 0.006141999736428261
Info 460  [10:12:41.640] getCompletionData: Get previous token 1: 0.06811700016260147
Info 461  [10:12:41.640] getCompletionData: Get previous token 2: 0.04965299926698208
Info 462  [10:12:41.640] getCompletionsAtPosition: isCompletionListBlocker: 0.00492900051176548
Info 463  [10:12:41.640] getCompletionData: Semantic work: 0.2582539999857545
Info 464  [10:12:41.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5717129996046424
Info 465  [10:12:42.107] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 466  [10:12:42.124] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 16.26919599995017ms
Info 467  [10:12:42.124] Different program with same set of files:: structureIsReused:: 2
Info 468  [10:12:42.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 469  [10:12:42.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 16.681769999675453ms
Info 470  [10:12:42.745] Different program with same set of files:: structureIsReused:: 2
Info 471  [10:12:42.745] getCompletionData: Get current token: 0.013795999810099602
Info 472  [10:12:42.745] getCompletionData: Is inside comment: 0.0027550002560019493
Info 473  [10:12:42.745] getCompletionData: Get previous token 1: 0.03642799984663725
Info 474  [10:12:42.745] getCompletionData: Get previous token 2: 0.024375999346375465
Info 475  [10:12:42.745] getCompletionsAtPosition: isCompletionListBlocker: 0.00294599961489439
